exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,correct,is_exempt,is_invalidated,note,explanation,explanation_summary,explanation_correct,explanation_choices,explanation_point,related_links
2016,平成28年度,20,single,判例・横断総合,h28;single_choice;most_appropriate;parsed,マンションの屋上、バルコニー等の防水に関する次の記述のうち、最も適切なものはどれか。,,,,,,メンブレン防水とは、被膜を形成して防水層を作る工法の総称で、アスファルト防 水を含めない。,アスファルト防水以外のシート防水、塗膜防水などに用いられる防水材の日本工業 規格（JIS）のすべてが、1990年代になってから制定されたものである。,防水施工に関わる者には、国による技能検定制度があり、技能検定に合格した者は、 技能士と称することができる。,日本建築学会の建築工事標準仕様書・同解説（JASS 8）に示されている仕様 であれば、シート防水層、塗膜防水層は、仕上げの種類にかかわらず通常の歩行に耐 えうる。,3,FALSE,FALSE,,正解は3です。防水施工に関わる技能検定制度があり、合格した者は技能士と称できます。1のメンブレン防水はアスファルト防水も含む、2のJIS制定時期、4のJASS8の歩行耐性はいずれも記述が不正確です。,防水施工に関わる技能検定制度があり、合格した者は技能士と称できます。,正解は3です。防水施工に関わる技能検定制度があり、合格した者は技能士と称できます。1のメンブレン防水はアスファルト防水も含む、2のJIS制定時期、4のJASS8の歩行耐性はいずれも記述が不正確です。,1:（1）の内容は、正答（3）「防水施工に関わる者には、国による技能検定制度があり、技能検定に合格した者は、 技能士と称することができる。」が示す論点とずれています。;2:（2）の内容は、正答（3）「防水施工に関わる者には、国による技能検定制度があり、技能検定に合格した者は、 技能士と称することができる。」が示す論点とずれています。;4:（4）の内容は、正答（3）「防水施工に関わる者には、国による技能検定制度があり、技能検定に合格した者は、 技能士と称することができる。」が示す論点とずれています。,,
2016,平成28年度,21,single,判例・横断総合,h28;single_choice;direct_question;parsed,次の記述のうち、水道法及び「水質基準に関する省令」によれば、誤っているものはどれか。,,,,,,「給水装置」とは、需要者に水を供給するために水道事業者の施設した配水管から 分して設けられた給水管及びこれに直結する給水用具をいう。,「水質基準に関する省令」では、水道水の水質基準として、26の検査項目が示され ている。,「水質基準に関する省令」では、塩素は検査項目に含まれていない。,「水質基準に関する省令」では、一般細菌の基準値は、「1ミリリットルの検水で 形成される集落数が100以下」である。 14 ー,2,FALSE,FALSE,,正解は2です。この設問は誤り・不適切なものを選ぶ問題です。水質基準の検査項目は26項目ではなく、当時より多くの項目が定められています（2が誤り）。1の給水装置の定義、3の塩素非含有、4の一般細菌基準はいずれも正しいです。,この設問は誤り・不適切なものを選ぶ問題です。,正解は2です。この設問は誤り・不適切なものを選ぶ問題です。水質基準の検査項目は26項目ではなく、当時より多くの項目が定められています（2が誤り）。1の給水装置の定義、3の塩素非含有、4の一般細菌基準はいずれも正しいです。,1:（1）の内容は、正答（2）「「水質基準に関する省令」では、水道水の水質基準として、26の検査項目が示され ている。」が示す論点とずれています。;3:正答の解説と、主体・手続・効果のいずれかが一致していません。 選択肢（3）「「水質基準に関する省令」では、塩素は検査項目に含まれていない。」は本問の正答（2）とは異なるため不適です。;4:（4）の内容は、正答（2）「「水質基準に関する省令」では、水道水の水質基準として、26の検査項目が示され ている。」が示す論点とずれています。,,
2016,平成28年度,22,single,判例・横断総合,h28;single_choice;direct_question;parsed,共同住宅の消防用設備等の設置の特例を認める「特定共同住宅等における必要とされる防火安全性能を有する消防の用に供する設備等に関する省令」に関する次の記述のうち、誤っているものはどれか。,,,,,,特定共同住宅等は、二方向避難型、開放型、二方向避難・開放型、その他の4つの 構造類型に分けられる。,特定共同住宅等には、1階が飲食店、2階以上が住戸になっている建物は含まれな い。,特定共同住宅等に、「通常用いる消防用設備等」に代えて設置できる「必要とされ る防火安全性能を有する消防の用に供する設備等」は、特定共同住宅等の構造類型、 階数により決められている。,特定共同住宅等における、「必要とされる防火安全性能を有する消防の用に供する 設備等」は、火災時に安全に避難することを支援する性能を有する消防用設備に限ら れている。,4,FALSE,FALSE,,正解は4です。この設問は誤り・不適切なものを選ぶ問題です。代替設置できる設備等は避難支援に限られず、消火・警報等の設備も含まれます（4が誤り）。1の構造類型、2の特定共同住宅等の範囲、3の設置設備の決定はいずれも正しいです。,この設問は誤り・不適切なものを選ぶ問題です。,正解は4です。この設問は誤り・不適切なものを選ぶ問題です。代替設置できる設備等は避難支援に限られず、消火・警報等の設備も含まれます（4が誤り）。1の構造類型、2の特定共同住宅等の範囲、3の設置設備の決定はいずれも正しいです。,1:（1）の内容は、正答（4）「特定共同住宅等における、「必要とされる防火安全性能を有する消防の用に供する 設備等」は、火災時に安全に避難するこ…」が示す論点とずれています。;2:（2）の内容は、正答（4）「特定共同住宅等における、「必要とされる防火安全性能を有する消防の用に供する 設備等」は、火災時に安全に避難するこ…」が示す論点とずれています。;3:（3）の内容は、正答（4）「特定共同住宅等における、「必要とされる防火安全性能を有する消防の用に供する 設備等」は、火災時に安全に避難するこ…」が示す論点とずれています。,,
2016,平成28年度,23,single,判例・横断総合,h28;single_choice;direct_question;parsed,「建築物の耐震診断及び耐震改修の促進を図るための基本的な方針」（平成18年国土交通省告示第184号）に示された建築物の耐震診断の指針（以下、本問において「本指針」という。）に関する次の記述のうち、誤っているものはどれか。,,,,,,本指針は、建築物に対するものであり、敷地に関する基準等は含まれていない。,構造耐力上主要な部分の地震に対する安全性の評価に用いられる指標には Isとq があり、Isは建築物の各階の構造耐震指標をいい、qは建築物の各階の保有水平耐 力に係る指標をいう。,鉄筋コンクリート造のマンションでは、構造耐力上主要な部分が地震の振動及び衝 撃に対して倒壊し、又は崩壊する危険性が低いと判断されるのは、Isが0.6以上の場 合で、かつ、qが1.0以上の場合である。,国土交通大臣が本指針の一部又は全部と同等以上の効力を有すると認める方法に よって耐震診断を行う場合においては、当該方法によることができる。 15,1,FALSE,FALSE,,正解は1です。この設問は誤り・不適切なものを選ぶ問題です。耐震診断指針には敷地に関する基準等も含まれており、建築物のみを対象とするものではありません（1が誤り）。2のIs・q、3のRC造の判定基準、4の同等効力ある方法の利用はいずれも正しいです。,この設問は誤り・不適切なものを選ぶ問題です。,正解は1です。この設問は誤り・不適切なものを選ぶ問題です。耐震診断指針には敷地に関する基準等も含まれており、建築物のみを対象とするものではありません（1が誤り）。2のIs・q、3のRC造の判定基準、4の同等効力ある方法の利用はいずれも正しいです。,2:（2）の内容は、正答（1）「本指針は、建築物に対するものであり、敷地に関する基準等は含まれていない。」が示す論点とずれています。;3:（3）の内容は、正答（1）「本指針は、建築物に対するものであり、敷地に関する基準等は含まれていない。」が示す論点とずれています。;4:根拠の記述が異なります。解説では「4の同等効力ある方法」が根拠ですが、（4）は「の効力を有すると認める方法」を根拠とする内容です。,,
2016,平成28年度,24,single,判例・横断総合,h28;single_choice;direct_question;parsed,住宅の品質確保の促進等に関する法律に基づく住宅性能表示制度における新築住宅に関する次の記述のうち、誤っているものはどれか。,,,,,,住宅性能の評価結果をまとめた性能評価書には、設計図書の段階の評価結果をまと めた「設計住宅性能評価書」と、施工・完成段階の検査を経た評価結果をまとめた 「建設住宅性能評価書」の2種類がある。,新築住宅の請負契約書や売買契約書には、住宅性能評価書やその写しを添付するこ とが義務づけられている。,性能表示事項は必須と選択に区分され、そのうち「空気環境に関すること」、「光・ 視環境に関すること」「高齢者等への配慮に関すること」については、選択分野に含 まれる。,性能表示事項は、等級や数値などで表示され、等級では、数字が大きいものほど性 能が高いことを表す。,2,FALSE,FALSE,,正解は2です。この設問は誤り・不適切なものを選ぶ問題です。新築住宅の売買・請負契約書への性能評価書添付は義務付けられていません（2が誤り）。1の評価書の種類、3の選択分野、4の等級表示はいずれも正しいです。,この設問は誤り・不適切なものを選ぶ問題です。,正解は2です。この設問は誤り・不適切なものを選ぶ問題です。新築住宅の売買・請負契約書への性能評価書添付は義務付けられていません（2が誤り）。1の評価書の種類、3の選択分野、4の等級表示はいずれも正しいです。,1:（1）の内容は、正答（2）「新築住宅の請負契約書や売買契約書には、住宅性能評価書やその写しを添付するこ とが義務づけられている。」が示す論点とずれています。;3:（3）の内容は、正答（2）「新築住宅の請負契約書や売買契約書には、住宅性能評価書やその写しを添付するこ とが義務づけられている。」が示す論点とずれています。;4:（4）の内容は、正答（2）「新築住宅の請負契約書や売買契約書には、住宅性能評価書やその写しを添付するこ とが義務づけられている。」が示す論点とずれています。,,
2016,平成28年度,25,single,判例・横断総合,h28;single_choice;most_inappropriate;parsed,消費生活用製品安全法等に基づく長期使用製品安全点検制度に関する次の記述のうち、最も不適切なものはどれか。,,,,,,本制度は、消費生活用製品のうち、長期間の使用に伴い生ずる劣化により安全上支 障が生じ、一般消費者の生命又は身体に対して特に重大な危害を及ぼすおそれが多い と認められる製品の適切な保守を促進するために設けられたものである。,特定保守製品には、屋内式の都市ガス用及び液化石油ガス用の瞬間湯沸器及びふろ がま、屋内式及び屋外式の石油ふろがま、密閉燃焼式の石油温風暖房機、ビルトイン 式の電気食器洗機が含まれる。,特定保守製品には、製造年月を始期とし、経年劣化により安全上支障が生じるおそ れが著しく少ないことを確認した時期を終期とした設計標準使用期間などを表示しな ければならない。,特定保守製品取引事業者とは、特定保守製品の取得者に対し適切な保守の必要性や 所有者情報の提供の必要性などを理解させるために、正当な理由のない限り説明義務 のある事業者をいい、特定保守製品の付属する建物の販売を行う事業者は含まれない。 16 +,4,FALSE,FALSE,,正解は4です。この設問は不適切なものを選ぶ問題です。特定保守製品取引事業者には、当該製品が付属する建物の販売事業者も含まれます（4が不適切）。1の制度目的、2の特定保守製品の例示、3の設計標準使用期間の表示はいずれも適切です。,この設問は不適切なものを選ぶ問題です。,正解は4です。この設問は不適切なものを選ぶ問題です。特定保守製品取引事業者には、当該製品が付属する建物の販売事業者も含まれます（4が不適切）。1の制度目的、2の特定保守製品の例示、3の設計標準使用期間の表示はいずれも適切です。,1:（1）「本制度は、消費生活用製品のうち、長期間の使用に伴い生ずる劣化により安全上支 障が生じ、一般消費者の生命又は身体に対して特に重大な…」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（4）「特定保守製品取引事業者とは、特定保守製品の取得者に対し適切な保守の必要性や 所有者情報の提供の必要性などを理解さ…」です。解説のポイント：正解は4です。この設問は不適切なものを選ぶ問題です。特定保守製品取引事業者には、当該製品が付属する建物の販売事業者も含まれます（4が不適切）。1の制度目的、2の特定保守製品の例示、3の設計標準使用期間の表示はいずれも適切です。;2:（2）「特定保守製品には、屋内式の都市ガス用及び液化石油ガス用の瞬間湯沸器及びふろ がま、屋内式及び屋外式の石油ふろがま、密閉燃焼式の石…」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（4）「特定保守製品取引事業者とは、特定保守製品の取得者に対し適切な保守の必要性や 所有者情報の提供の必要性などを理解さ…」です。解説のポイント：正解は4です。この設問は不適切なものを選ぶ問題です。特定保守製品取引事業者には、当該製品が付属する建物の販売事業者も含まれます（4が不適切）。1の制度目的、2の特定保守製品の例示、3の設計標準使用期間の表示はいずれも適切です。;3:（3）「特定保守製品には、製造年月を始期とし、経年劣化により安全上支障が生じるおそ れが著しく少ないことを確認した時期を終期とした設計標…」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（4）「特定保守製品取引事業者とは、特定保守製品の取得者に対し適切な保守の必要性や 所有者情報の提供の必要性などを理解さ…」です。解説のポイント：正解は4です。この設問は不適切なものを選ぶ問題です。特定保守製品取引事業者には、当該製品が付属する建物の販売事業者も含まれます（4が不適切）。1の制度目的、2の特定保守製品の例示、3の設計標準使用期間の表示はいずれも適切です。,,
2016,平成28年度,26,combination,判例・横断総合,h28;combination;direct_question;parsed,消防法第8条の規定内容に関する次の記述の（ア）、（イ）に入る語句の組み合わせとして、正しいものはどれか。共同住宅で居住者の数が（ア）人以上の場合、管理についての権原を有する者は防火管理者を定め、（イ）を作成させ、当該計画に基づく消火・避難訓練の実施、消防設備・施設の点検警備などのほか、防火管理上必要な業務を行わせなければならない。100100消防計画避難計画消防計画避難計画,,,,,,"A=100, B=消防計画","A=100, B=避難計画","A=50, B=消防計画","A=50, B=避難計画",3,FALSE,FALSE,,正解は3です。正しい組合せはA=50、B=消防計画です。消防法第8条は、共同住宅で居住者50人以上の場合、権原を有する者が防火管理者を定め消防計画を作成させることを定めています。100人・避難計画の組合せはいずれも誤りです。,正しい組合せはA=50、B=消防計画です。,正解は3です。正しい組合せはA=50、B=消防計画です。消防法第8条は、共同住宅で居住者50人以上の場合、権原を有する者が防火管理者を定め消防計画を作成させることを定めています。100人・避難計画の組合せはいずれも誤りです。,"1:（1）「A=100, B=消防計画」は、正答（3）「A=50, B=消防計画…」と異なる組合せです。解説のとおり、各肢の要件（AB）との対応を確認してください。;2:（2）「A=100, B=避難計画」は、正答（3）「A=50, B=消防計画…」と異なる組合せです。解説のとおり、各肢の要件（AB）との対応を確認してください。;4:（4）「A=50, B=避難計画」は、正答（3）「A=50, B=消防計画…」と異なる組合せです。解説のとおり、各肢の要件（AB）との対応を確認してください。",,
2016,平成28年度,27,single,判例・横断総合,h28;single_choice;most_appropriate;parsed,排水設備に関する次の記述のうち、最も適切なものはどれか。,,,,,,排水槽には、汚水槽、雑排水槽、湧水槽、雨水槽がある。,屋外排水桝の清掃においては、ゴミ堆積物は引き上げ、汚泥は下水道などに流して 処理をする。,排水ポンプは運転用と予備用の2台を設置し、予備用のポンプについては常時休止 させておき、非常時以外は使用しない。,雑排水と雨水は、各階で同じ排水立て管に接続してよい。 17,1,FALSE,FALSE,,正解は1です。排水槽には汚水槽、雑排水槽、湧水槽、雨水槽があります。2の汚泥処理、3の予備ポンプ常時休止、4の雑排水と雨水の同一立て管接続はいずれも適切な管理・設計の説明ではありません。,排水槽には汚水槽、雑排水槽、湧水槽、雨水槽があります。,正解は1です。排水槽には汚水槽、雑排水槽、湧水槽、雨水槽があります。2の汚泥処理、3の予備ポンプ常時休止、4の雑排水と雨水の同一立て管接続はいずれも適切な管理・設計の説明ではありません。,2:（2）の内容は、正答（1）「排水槽には、汚水槽、雑排水槽、湧水槽、雨水槽がある。」が示す論点とずれています。;3:正答の解説と、主体・手続・効果のいずれかが一致していません。 選択肢（3）「排水ポンプは運転用と予備用の2台を設置し、予備用のポンプについては常時休止 させておき、非常時以外は使用しない。」は本問の正答（1）とは異なるため不適です。;4:（4）の内容は、正答（1）「排水槽には、汚水槽、雑排水槽、湧水槽、雨水槽がある。」が示す論点とずれています。,,
2016,平成28年度,28,single,判例・横断総合,h28;single_choice;most_inappropriate;parsed,窓サッシの改修工法に関する次の記述のうち、最も不適切なものはどれか。,,,,,,カバー工法、持出し工法は、既存サッシ枠を残して、その上に新規のサッシ枠を取 り付けるので、開口寸法は既存のものよりも小さくなる工法である。,ノンシール工法は、比較的大型の窓サッシに採用され、既存躯体との間には、タイ ト材を使用するので、外部側のシーリング充填作業が省略できる工法である。,はつり工法は、既存サッシ枠回りの駆体をはつり取り、新規のサッシ枠を取り付け るので、振動、粉じんが多く周囲への影響が大きい工法である。,引抜き工法は、既存サッシ枠を油圧工具又はジャッキ等で撤去するので、はつりエ 法に比較して、騒音が発生しにくい工法である。,2,FALSE,FALSE,,正解は2です。この設問は不適切なものを選ぶ問題です。ノンシール工法は比較的小型の窓サッシに用いられ、外部シーリングを省略する工法です（2が不適切）。1のカバー・持出し工法、3のはつり工法、4の引抜き工法はいずれも適切です。,この設問は不適切なものを選ぶ問題です。,正解は2です。この設問は不適切なものを選ぶ問題です。ノンシール工法は比較的小型の窓サッシに用いられ、外部シーリングを省略する工法です（2が不適切）。1のカバー・持出し工法、3のはつり工法、4の引抜き工法はいずれも適切です。,1:（1）「カバー工法、持出し工法は、既存サッシ枠を残して、その上に新規のサッシ枠を取 り付けるので、開口寸法は既存のものよりも小さくなる工…」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（2）「ノンシール工法は、比較的大型の窓サッシに採用され、既存躯体との間には、タイ ト材を使用するので、外部側のシーリン…」です。解説のポイント：正解は2です。この設問は不適切なものを選ぶ問題です。ノンシール工法は比較的小型の窓サッシに用いられ、外部シーリングを省略する工法です（2が不適切）。1のカバー・持出し工法、3のはつり工法、4の引抜き工法はいずれも適切です。;3:（3）「はつり工法は、既存サッシ枠回りの駆体をはつり取り、新規のサッシ枠を取り付け るので、振動、粉じんが多く周囲への影響が大きい工法で…」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（2）「ノンシール工法は、比較的大型の窓サッシに採用され、既存躯体との間には、タイ ト材を使用するので、外部側のシーリン…」です。解説のポイント：正解は2です。この設問は不適切なものを選ぶ問題です。ノンシール工法は比較的小型の窓サッシに用いられ、外部シーリングを省略する工法です（2が不適切）。1のカバー・持出し工法、3のはつり工法、4の引抜き工法はいずれも適切です。;4:（4）「引抜き工法は、既存サッシ枠を油圧工具又はジャッキ等で撤去するので、はつりエ 法に比較して、騒音が発生しにくい工法である。」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（2）「ノンシール工法は、比較的大型の窓サッシに採用され、既存躯体との間には、タイ ト材を使用するので、外部側のシーリン…」です。解説のポイント：正解は2です。この設問は不適切なものを選ぶ問題です。ノンシール工法は比較的小型の窓サッシに用いられ、外部シーリングを省略する工法です（2が不適切）。1のカバー・持出し工法、3のはつり工法、4の引抜き工法はいずれも適切です。,,
2016,平成28年度,29,single,判例・横断総合,h28;single_choice;most_inappropriate;parsed,専用使用部分の損傷等に関する次の記述のうち、標準管理規約によれば、最も不適切なものはどれか。,,,,,,区分所有者の不注意により損傷した窓ガラスを、区分所有者の希望により、窓枠等 の変更を必要としない範囲で、強度の高いものに取り換える場合には、理事会の承認 を得たうえ、区分所有者がその責任と負担で行う。,通常の使用に伴い損傷した網戸の補修は、区分所有者がその責任と負担で行う。,第三者による犯罪行為により損傷した面格子の補修をする場合には、管理組合がそ の責任と負担で行う。,専有部分の賃借人の不注意により損傷した玄関扉の補修については、賃貸人である 区分所有者はその責任と負担を負わない。 18 +,4,FALSE,FALSE,,正解は4です。この設問は不適切なものを選ぶ問題です。賃借人の不注意による玄関扉の損傷でも、貸主である区分所有者が一切責任を負わないわけではありません（4が不適切）。1の窓ガラス、2の網戸、3の犯罪による面格子はいずれも適切です。,この設問は不適切なものを選ぶ問題です。,正解は4です。この設問は不適切なものを選ぶ問題です。賃借人の不注意による玄関扉の損傷でも、貸主である区分所有者が一切責任を負わないわけではありません（4が不適切）。1の窓ガラス、2の網戸、3の犯罪による面格子はいずれも適切です。,1:（1）「区分所有者の不注意により損傷した窓ガラスを、区分所有者の希望により、窓枠等 の変更を必要としない範囲で、強度の高いものに取り換え…」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（4）「専有部分の賃借人の不注意により損傷した玄関扉の補修については、賃貸人である 区分所有者はその責任と負担を負わない…」です。解説のポイント：正解は4です。この設問は不適切なものを選ぶ問題です。賃借人の不注意による玄関扉の損傷でも、貸主である区分所有者が一切責任を負わないわけではありません（4が不適切）。1の窓ガラス、2の網戸、3の犯罪による面格子はいずれも適切です。;2:（2）「通常の使用に伴い損傷した網戸の補修は、区分所有者がその責任と負担で行う。」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（4）「専有部分の賃借人の不注意により損傷した玄関扉の補修については、賃貸人である 区分所有者はその責任と負担を負わない…」です。解説のポイント：正解は4です。この設問は不適切なものを選ぶ問題です。賃借人の不注意による玄関扉の損傷でも、貸主である区分所有者が一切責任を負わないわけではありません（4が不適切）。1の窓ガラス、2の網戸、3の犯罪による面格子はいずれも適切です。;3:（3）「第三者による犯罪行為により損傷した面格子の補修をする場合には、管理組合がそ の責任と負担で行う。」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（4）「専有部分の賃借人の不注意により損傷した玄関扉の補修については、賃貸人である 区分所有者はその責任と負担を負わない…」です。解説のポイント：正解は4です。この設問は不適切なものを選ぶ問題です。賃借人の不注意による玄関扉の損傷でも、貸主である区分所有者が一切責任を負わないわけではありません（4が不適切）。1の窓ガラス、2の網戸、3の犯罪による面格子はいずれも適切です。,,
2016,平成28年度,30,single,判例・横断総合,h28;single_choice;most_appropriate;parsed,管理組合の役員の職務に関する次の記述のうち、標準管理規約の定めによれば、最も適切なものはどれか。,,,,,,理事長と管理組合との利益が相反する事項については、理事長は、管理組合が承認 した場合を除いて、代表権を有しない。,監事は、理事会に出席し、必要があると認めるときは、意見を述べなければならな,理事は、管理組合に著しい損害を及ぼすおそれのある事実があることを発見したと きは、直ちに、その事実を理事長に報告しなければならない。,監事は、会計担当理事に不正行為があると認めたときは、直ちに理事会を招集しな ければならない。,2,FALSE,FALSE,,正解は2です。監事は理事会に出席し、必要があると認めるときは意見を述べなければなりません（標準管理規約）。1の利益相反代表権、3の理事の報告先、4の監事による理事会招集義務はいずれも規約の定めと異なります。,監事は理事会に出席し、必要があると認めるときは意見を述べなければなりません（標準管理規約）。,正解は2です。監事は理事会に出席し、必要があると認めるときは意見を述べなければなりません（標準管理規約）。1の利益相反代表権、3の理事の報告先、4の監事による理事会招集義務はいずれも規約の定めと異なります。,1:正答の解説と、主体・手続・効果のいずれかが一致していません。 選択肢（1）「理事長と管理組合との利益が相反する事項については、理事長は、管理組合が承認 した場合を除いて、代表権を有しない。」は本問の正答（2）とは異なるため不適です。;3:正答の解説と、主体・手続・効果のいずれかが一致していません。 選択肢（3）「理事は、管理組合に著しい損害を及ぼすおそれのある事実があることを発見したと きは、直ちに、その事実を理事長に報告しなければならない。」は本問の正答（2）とは異なるため不適です。;4:正答の解説と、主体・手続・効果のいずれかが一致していません。 選択肢（4）「監事は、会計担当理事に不正行為があると認めたときは、直ちに理事会を招集しな ければならない。」は本問の正答（2）とは異なるため不適です。,,
2016,平成28年度,31,single,判例・横断総合,h28;single_choice;direct_question;parsed,次のうち、標準管理規約によれば、理事長が、組合員又は利害関係人の閲覧請求に応じる必要のないものはどれか。,,,,,,理由を付さない書面で、管理規約原本の閲覧請求があった場合,理由を付した書面で、会計帳簿と出金に関する請求書及び領収書の閲覧請求があっ た場合,理由を付した書面で、長期修繕計画書の閲覧請求があった場合,理由を付した書面で、各組合員の総会における議決権行使書及び委任状の閲覧請求 があった場合 19 +,4,FALSE,FALSE,,正解は4です。各組合員の総会における議決権行使書及び委任状は、閲覧請求に応じる必要がありません。1の管理規約原本、2の会計帳簿等、3の長期修繕計画書はいずれも理由付き書面による閲覧請求に応じます。,各組合員の総会における議決権行使書及び委任状は、閲覧請求に応じる必要がありません。,正解は4です。各組合員の総会における議決権行使書及び委任状は、閲覧請求に応じる必要がありません。1の管理規約原本、2の会計帳簿等、3の長期修繕計画書はいずれも理由付き書面による閲覧請求に応じます。,1:正答の解説と、主体・手続・効果のいずれかが一致していません。 選択肢（1）「理由を付さない書面で、管理規約原本の閲覧請求があった場合」は本問の正答（4）とは異なるため不適です。;2:（2）の内容は、正答（4）「理由を付した書面で、各組合員の総会における議決権行使書及び委任状の閲覧請求 があった場合 19 +」が示す論点とずれています。;3:（3）の内容は、正答（4）「理由を付した書面で、各組合員の総会における議決権行使書及び委任状の閲覧請求 があった場合 19 +」が示す論点とずれています。,,
2016,平成28年度,32,count,判例・横断総合,h28;count;count;parsed,次のうち、標準管理規約によれば、専有部分であるものはいくつあるか。ア 各住戸のメーターボックス内にある給湯器ボイラーイパイプスペースウ 各住戸の水道メーターエ 各住戸の玄関扉の錠,,,,,,一つ,二つ,三つ,四つ,2,FALSE,FALSE,,正解は2です。専有部分は二つです。各住戸の給湯器（ア）と玄関扉の錠（エ）が専有部分です。メーターボックス内の給湯器ボイラー設置部分（イ）や各住戸の水道メーター（ウ）は共用部分に該当します。,専有部分は二つです。,正解は2です。専有部分は二つです。各住戸の給湯器（ア）と玄関扉の錠（エ）が専有部分です。メーターボックス内の給湯器ボイラー設置部分（イ）や各住戸の水道メーター（ウ）は共用部分に該当します。,1:（1）「一つ」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「二つ」です。問題文の条件（次のうち、標準管理規約によれば、専有部分であるものはいくつあるか。ア 各住戸のメーターボックス内…）と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）「三つ」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「二つ」です。問題文の条件（次のうち、標準管理規約によれば、専有部分であるものはいくつあるか。ア 各住戸のメーターボックス内…）と照らし、設問が問う論点に合う肢を選び直してください。;4:（4）「四つ」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「二つ」です。問題文の条件（次のうち、標準管理規約によれば、専有部分であるものはいくつあるか。ア 各住戸のメーターボックス内…）と照らし、設問が問う論点に合う肢を選び直してください。,,
2016,平成28年度,33,single,判例・横断総合,h28;single_choice;direct_question;parsed,次のうち、区分所有法によれば、規約に定めることのできないものはどれ,,,,,,規約の設定、変更又は廃止は、区分所有者の過半数及び議決権の4分の3以上で決 する。,総会の議長は、総会に出席した区分所有者のうちから選任する。,敷地及び共用部分等の変更は、その形状又は効用の著しい変更を伴わないもので あっても、区分所有者及び議決権の各4分の3以上で決する。,管理組合の理事長を区分所有者から選任し、区分所有法に定める管理者を区分所有 者以外の第三者から選任する。 20,1,FALSE,FALSE,,正解は1です。規約の設定・変更・廃止は区分所有者及び議決権の各4分の3以上で決するものとされ、過半数と4分の3の組合せで定めることはできません（34条）。2の議長選任、3の形状変更、4の管理者選任は規約で定め可能です。,規約の設定・変更・廃止は区分所有者及び議決権の各4分の3以上で決するものとされ、過半数と4分の3の組合せで定めることはできません（34条）。,正解は1です。規約の設定・変更・廃止は区分所有者及び議決権の各4分の3以上で決するものとされ、過半数と4分の3の組合せで定めることはできません（34条）。2の議長選任、3の形状変更、4の管理者選任は規約で定め可能です。,2:（2）の内容は、正答（1）「規約の設定、変更又は廃止は、区分所有者の過半数及び議決権の4分の3以上で決 する。」が示す論点とずれています。;3:（3）の内容は、正答（1）「規約の設定、変更又は廃止は、区分所有者の過半数及び議決権の4分の3以上で決 する。」が示す論点とずれています。;4:（4）の内容は、正答（1）「規約の設定、変更又は廃止は、区分所有者の過半数及び議決権の4分の3以上で決 する。」が示す論点とずれています。,,
